,word1,word2,label
6495,aXyAya,aRtakam,T
6496,roga,AxayaH,B
6497,na,safKyeyam,T
6498,a,ninxiwaH,T
6499,Svaw,qwO,T
6500,SuBa,aSuBam,D
6501,roga,pIdiwAw,T
6502,awi,wvarayA,T
6503,A,lakRya,T
6504,xivya,ganXarvAH,T
6505,Awwa,guNAH,B
6506,mahA,rujam,B
6507,awi,samayaM,A
6508,janayiwu,kAmaH,B
6509,Asakwa,manAH,B
6510,svargIya,suKEH,T
6511,rAja,nIwim,T
6512,sa,svexaH,B
6513,capala,bAlA,T
6514,ava,mAniwaH,T
6515,uw,mugXA,T
6516,ruci,puruRa,T
6517,sa,prapunAdabIjaM,B
6518,su,xUre,T
6519,xaSa,lakRam,B
6520,AkASa,Awma,B
6521,wapa,anviwam,T
6522,mUla,hewavaH,T
6523,Sawa,sahasrANi,T
6524,kamalA,Alaye,B
6525,kqSa,BqwyaH,B
6526,kalpanA,AxO,B
6527,avinASa,nAmaXeyaH,B
6528,a,vixyamAnaHmiwraM,B
6529,sva,newrAByAm,T
6530,meGa,svanAH,B
6531,pravqxXa,amarRaH,B
6532,kAma,AwmanaH,B
6533,yaw,mqwyo,T
6534,viviXa,ORaXAH,T
6535,laGu,ASI,B
6536,avyakwa,jAH,T
6537,sAgara,paryanwAm,B
6538,uFCa,vqwweH,B
6539,viRaya,pravAlAH,T
6540,manxa,BAgye,T
6541,na,arWAH,B
6542,mahA,lifgaH,B
6543,sa,wElam,B
6544,yaWA,waWyam,A
6545,xuryoXana,AxiBiH,B
6546,raWAfga,pANim,B
6547,nava,AgawaH,T
6548,inxra,AxIn,B
6549,maxana,viRtaH,T
6550,AXAra,BUwam,T
6551,AsvAxa,viXuraM,T
6552,vraNa,parIkRAyE,T
6553,na,jAnanwaH,T
6554,na,SraxXayA,B
6555,su,palAyanam,T
6556,vi,namra,T
6557,paFca,ucCriwam,B
6558,sva,AvAsam,T
6559,Bagavaw,BakwaH,T
6560,praBava,niXAnam,B
6561,kulyA,nirmANam,T
6562,maha,Awmane,T
6563,wyakwa,jIviwAH,B
6564,prawi,vAwam,A
6565,Soka,saMvignA,T
6566,sa,vasiRTAH,B
6567,Gora,rUpEH,B
6568,SAnwa,mawiBiH,B
6569,BUwa,sAkRikaH,T
6570,bAhu,maXyAni,B
6571,vi,ciwraH,T
6572,amqwa,upamam,B
6573,kumBakarNa,purassarAH,B
6574,rAjya,viBraRtam,T
6575,wri,sUwreNa,T
6576,kRawa,vikRawaH,T
6577,jvara,AkrAnwaH,T
6578,eka,rAwrikAH,B
6579,avagAhana,nivarwiwena,T
6580,paya,arWiBiH,B
6581,hIna,BAgyaH,B
6582,yaWA,balam,A
6583,xuKa,Arwa,T
6584,mAwrA,sparSAH,T
6585,kaWA,SIlO,B
6586,prawiGAwa,SawEH,B
6587,wri,Sirasam,B
6588,xagXa,muKInAm,B
6589,waw,viRaya,T
6590,BiRak,xqRtaH,T
6591,pUrva,aByAseRu,T
6592,Suci,smiwe,B
6593,vyavasAya,awmikA,B
6594,a,jaraH,B
6595,A,janmana,T
6596,nir,avagrahaH,B
6597,Bqgu,AxyAH,B
6598,kAma,AwmanA,B
6599,kqwa,Awmasu,B
6600,a,qNam,B
6601,na,nAWam,T
6602,mqwa,SarIram,T
6603,SAswra,AxIni,B
6604,kAnwi,vihInam,T
6605,viXi,liKiwam,T
6606,kroXa,agniH,T
6607,sam,aBavaw,T
6608,maMgala,vyavasWAm,T
6609,kqwa,pravAsaH,B
6610,nir,malyam,B
6611,nERkamrya,sixXiM,B
6612,nir,ASriwO,B
6613,su,saMyoga,T
6614,xAna,prawigrahe,D
6615,Sawa,sahasraM,B
6616,sa,wikwO,B
6617,koSa,mUlAH,B
6618,yojanA,pUrvakam,B
6619,ofkAra,AxyAH,B
6620,kARTa,maFjURA,T
6621,Saswra,kRaweRu,T
6622,Binna,aBiRekaH,B
6623,niR,kriyaH,B
6624,kARAya,vAsasaH,B
6625,prasanna,vaxanaH,B
6626,rAjan,wejaH,T
6627,ahnika,Axim,B
6628,mahaw,ojasaH,B
6629,gawa,saMjFa,B
6630,xeva,kanyAm,T
6631,vilAsa,ceRtABiH,T
6632,sa,saf?kocaM,B
6633,saM,BUwaH,T
6634,yoga,saMsixXaH,T
6635,sarva,ISvaraH,T
6636,axBuwa,xarSanAH,B
6637,mahaw,brAhmaNaH,T
6638,sarva,XanvinAm,T
6639,mahA,BAgEH,B
6640,gaNa,muKyAH,T
6641,iwyAxi,vacoBi,T
6642,kleSa,bahule,B
6643,Xana,kAraNAw,T
6644,svIkqwi,arWam,T
6645,hawa,svaswiH,B
6646,sarva,nirmmAlyam,T
6647,parama,iSvAsaH,B
6648,snAna,SIlaH,B
6649,maxya,varjAn,B
6650,paNdiwa,balarAmasya,T
6651,aSIwi,muxrAwmakam,B
6652,ucca,aXikAriNAm,T
6653,nqpa,SAsanam,T
6654,Awma,mUlaM,B
6655,mahA,wejA,B
6656,vi,sqwAH,T
6657,BEkRya,vqwwim,B
6658,SuRka,marusWale,T
6659,ekAxaSan,AwmA,B
6660,pApa,yoniwaH,T
6661,guNa,aguNO,D
6662,jFAna,inXiwaM,B
6663,Xana,aXipaH,T
6664,saMprakIrNa,inxriyaH,B
6665,nihiwa,bANaH,B
6666,ceRtA,AwmanaH,B
6667,sa,SoNiwam,B
6668,siMha,anwareNa,T
6669,vAswu,lakRmIm,D
6670,SarIra,sAmarWyam,T
6671,sAra,asAraM,D
6672,sam,graswA,T
6673,naSvara,SarIrasya,T
6674,AhAra,rasAw,T
6675,pra,SriwaM,T
6676,liyU,mahoxayasya,T
6677,sapwan,qRayaH,T
6678,su,rakRiwaM,T
6679,saw,AcAriNaH,B
6680,garBa,gqhe,T
6681,mecaka,praBAH,T
6682,xvi,guNa,T
6683,waw,baMXanAw,T
6684,kqRNa,varNaH,B
6685,sa,OwsukyAm,B
6686,mUwra,purIRaM,D
6687,maxira,unmawwAH,T
6688,xvi,jAwiRu,B
6689,xur,xEvawaH,B
6690,bahu,uxaraM,B
6691,kaMsa,rAjaH,T
6692,xarSayiwu,kAmO,B
6693,maha,AwmanaH,T
6694,BUri,Bojanam,T
6695,Xarma,aXarmeNa,D
6696,xuR,karma,T
6697,wriRaRtiviXa,vikalpaH,T
6698,rUpa,yOvanam,D
6699,SApa,AxiRu,B
6700,na,Uhyam,T
6701,cakiwa,gawiH,B
6702,guNa,ASrayAH,B
6703,sama,saMhananaH,B
6704,sura,uwwamam,T
6705,agni,xevaH,T
6706,jiwa,xEvawaH,B
6707,sAnwva,pUrvam,B
6708,sa,xveRaH,B
6709,para,prayukwaM,T
6710,upa,ASriwAH,T
6711,viRvak,moha,T
6712,jIvaw,vawsAM,B
6713,sahasra,kavacasya,B
6714,XyAna,mArgaM,T
6715,bANa,prayogam,T
6716,ni,hawya,T
6717,SaMpena,AKyA,B
6718,kAla,coxiwaH,T
6719,Bavaw,arWam,T
6720,xqDa,BakwiM,B
6721,kAka,AxayaH,B
6722,sWira,maryAxAH,B
6723,jAwi,anwEH,B
6724,pUrNa,woyA,B
6725,awi,viRAn,B
6726,anna,Axyam,B
6727,ku,xeSaM,T
6728,sa,vimarSam,B
6729,vyawIwa,prAyam,T
6730,na,sahayAnAm,T
6731,jFAwa,wawwvA,B
6732,paMka,lipwam,T
6733,eka,paWaM,T
6734,niyawa,AwmaBiH,B
6735,BikRu,rUpeNa,B
6736,kaRta,wapasaM,B
6737,hiwa,buxXayaH,B
6738,nir,BogaH,B
6739,agni,jyowiH,T
6740,nikqwi,jIvanaH,B
6741,saM,nipAwaH,T
6742,mArga,guNAH,T
6743,bidAla,kubjAH,B
6744,SAnwa,buxZXiH,B
6745,sa,wAdanaM,B
6746,pari,gqhya,T
6747,sa,bAnXavam,B
6748,awi,kqSaM,T
6749,xravya,yajFAH,B
6750,ciwra,varNena,T
6751,grAsa,AcCAxanam,D
6752,rahasya,BANdam,T
6753,prawi,akRaram,A
6754,baka,pawiH,T
6755,xruwa,anwaHkaraNa,B
6756,Bogya,Awmani,B
6757,sa,vinoxam,B
6758,vAk,cawurWI,B
6759,sa,GqwaH,B
6760,paFca,rasAni,B
6761,rakRaNa,viRaye,T
6762,sa,romAMcam,B
6763,manxa,XIH,B
6764,upa,BojyAH,A
6765,mahaw,XUrwaH,T
6766,SAswra,saMmohAw,T
6767,SarA,Sari,B
6768,saMGarRa,SIlAH,B
6769,Apwa,kirItinam,B
6770,vi,BUwiBiH,T
6771,gafgA,praBqwayaH,B
6772,mahA,javEH,B
6773,SuBa,nAmaXeya,T
6774,SAnwa,cewasA,T
6775,sa,sinXuvAraH,B
6776,sa,uxarA,B
6777,sa,Awafka,B
6778,AMgla,BARAm,T
6779,iwi,AxiBi,B
6780,sa,viRA,B
6781,su,prasWAnAH,B
6782,SreRTa,janeRu,T
6783,xur,BAgyasya,B
6784,wri,pAxikAyAm,B
6785,Bavaw,pawnI,T
6786,nir,viGna,B
6787,sa,samBramam,B
6788,yaWA,ukwaM,A
6789,nyaswa,musale,B
6790,BAryyA,vivarjjiwaH,B
6791,grAha,AxiByaH,B
6792,priya,xarSanaH,B
6793,nir,viGnam,B
6794,cawuHRaRti,paxe,T
6795,sa,anukroSaH,B
6796,wiwwira,kalmARAn,B
6797,warRa,AwmakAw,B
6798,kArya,niRTayA,T
6799,anu,ciwam,T
6800,rAya,mahoxaya,T
6801,anuvAka,hawA,T
6802,Rat,qwu,B
6803,rAjakula,vqwwAnwam,T
6804,iwi,AxiBiH,B
6805,SoNiwa,nimnagAsu,T
6806,Pala,hewavaH,B
6807,loBa,AviRtasya,T
6808,Xqwa,jani,B
6809,xqDa,vrawaH,B
6810,pra,pUrNam,T
6811,sa,ceRtaH,B
6812,xqRta,vikramAn,B
6813,a,wiWIn,B
6814,saM,AhiwaH,T
6815,na,cEwanyam,T
6816,kqRNa,varNAH,B
6817,svarNa,manxiram,T
6818,amqwa,saMyukwaM,T
6819,sammAna,samArohaH,T
6820,nir,BIkaH,B
6821,asura,niScayAn,B
6822,sa,rawnaH,B
6823,wrE,vixyeByaH,B
6824,haswi,mexaH,T
6825,hanwu,kAmasya,B
6826,vasumAna,prameyaH,B
6827,jiwa,inxriyAn,B
6828,XyAna,niScayaH,T
6829,praWama,SreNyAH,T
6830,prasava,AwmawA,B
6831,BIwa,BIwaH,T
6832,kAma,rUpam,B
6833,yaWA,vqwwam,A
6834,sa,wrAsam,B
6835,sva,kanxare,T
6836,kaMxarpakewu,nAmnA,B
6837,vana,praxeSaH,T
6838,arWa,paraH,B
6839,gopa,kanyakAH,T
6840,niH,AwmavAn,T
6841,cAra,niwyAH,T
6842,nAnASaswra,praharaNAH,B
6843,asmaw,paramaH,B
6844,mqga,anwikam,T
6845,mahA,ASrayaM,B
6846,na,sUcayiwvA,T
6847,kati,nibaxXAni,B
6848,prApwa,avasaraH,B
6849,vyAxiwa,AsyaH,B
6850,awi,GAwam,T
6851,mahaw,balena,B
6852,xur,aXiRTiwAw,T
6853,a,wiWayaH,B
6854,anila,aSanAH,B
6855,suKyAwa,nAmA,B
6856,pUrva,jaM,T
6857,Kadga,SArfgakam,D
6858,paFcan,afgulam,T
6859,arWa,kArSyam,T
6860,SIwala,peyam,T
6861,yaWA,vqwwaM,A
6862,mAna,XmAwaH,T
6863,viMSawi,saMKyAkAnAm,T
6864,pavana,upameyaH,B
6865,vikqwa,AnanAH,B
6866,su,sahAyasya,B
6867,BUmi,AxInAM,B
6868,jiwa,inxriyaH,B
6869,viRNu,AxeH,B
6870,hasaw,muKaH,B
6871,sa,SriyaH,B
6872,BAgya,SAlI,B
6873,vicAra,saMmUDaH,T
6874,nirvApiwa,xIpaH,B
6875,na,kAraNIyaH,T
6876,vi,XarmANaM,B
6877,nArafgaka,PalAnAm,T
6878,niwya,uxyukwaH,T
6879,sa,BUmiH,B
6880,aXikAra,pUrNAm,T
6881,cawur,BujaH,B
6882,saMpra,sakwAH,T
6883,waWA,viXaH,B
6884,caliwa,smqwiH,B
6885,para,wanwri,T
6886,inxriya,gocarAH,T
6887,nis,sawwvaH,B
6888,janman,anXa,T
6889,swabXakarNa,nAmA,B
6890,A,bAlyAw,A
6891,ajA,pAlakEH,T
6892,niR,prawivacanam,B
6893,kalka,AcCAxiwe,T
6894,ganwu,kAmAm,B
6895,saha,annAH,B
6896,AhAra,mUlAByAM,B
6897,nIla,nivasanA,B
6898,anya,xiSi,T
6899,hqxaya,gaweH,T
6900,hIna,koSaH,B
6901,bOxXa,BikRum,T
6902,sa,leKanI,T
6903,xroNa,sAgare,T
6904,mahaw,kAyam,B
6905,cAra,cakRuRA,T
6906,jiwa,inxriya,B
6907,pra,Xvaswe,T
6908,garBiNI,sahaXarmiNA,T
6909,pApa,AcAreNa,T
6910,vi,karNaH,B
6911,jAwa,SraxXayA,B
6912,su,vihiwO,T
6913,prajvaliwa,newraH,B
6914,buxXi,vivekam,D
6915,mahaw,bAho,B
6916,siMha,vikramaH,B
6917,kuSala,upapannAH,T
6918,vimUDa,AwmA,B
6919,anwa,walAw,T
6920,xuRta,amAwyena,B
6921,nava,yugasya,T
6922,xvAwriMSaw,haswakam,T
6923,praSAnwa,cewAH,B
6924,mahA,qRINAm,T
6925,xaSa,lalanA,T
6926,xvi,jAwInAM,B
6927,na,sawkqwam,T
6928,na,SlIlawAyA,T
6929,vi,ninxakaH,T
6930,pAFca,BOwikam,T
6931,prawi,varRam,A
6932,na,sAmayikaH,T
6933,cawur,xaMRtraH,B
6934,nyAya,priyaH,B
6935,awi,wejaH,T
6936,viwwa,vimUDA,T
6937,kArya,vyApqwa,T
6938,sa,afgAn,B
6939,saMyawa,vrawO,B
6940,cUrNa,cUrNam,T
6941,yaWA,SAswraM,A
6942,awi,kramaNam,T
6943,saha,yajFAH,B
6944,saGana,vanam,T
6945,na,cinwyaH,T
6946,saMsakwa,manasaH,B
6947,mohanapura,AKyam,B
6948,yaw,mUlaH,B
6949,gqha,Agawe,T
6950,buxXi,yogam,T
6951,uxyawa,kArmukAn,B
6952,sa,SokaH,B
6953,uwwama,ojAH,B
6954,Arxra,pANiH,B
6955,cariwa,vrawaH,B
6956,parivrAjaka,rUpeNa,B
6957,aBi,jFAwam,T
6958,su,puwram,T
6959,waWA,viXeRu,B
6960,nis,kriyANAM,B
6961,varXiwa,praBA,B
6962,visPAriwa,IkRaNaH,B
6963,cAwuH,mAsyAni,B
6964,sa,nirvexam,B
6965,hewu,vyaFjanEH,T
6966,sarvawo,muKam,B
6967,pra,jvalan,T
6968,pATaka,nAmnI,B
6969,wulya,rUpam,T
6970,na,SeRawaH,T
6971,su,wapwam,T
6972,pqWak,viXam,B
6973,vi,jayaM,T
6974,sarva,avasWaM,T
6975,ekaxeSa,kriyaH,B
6976,kqwwa,xehAH,B
6977,sa,laliwam,B
6978,XAnya,Axi,B
6979,jFAna,asinA,T
6980,vikAra,AwmA,B
6981,mokRa,upAyaM,T
6982,na,kAlinAm,T
6983,sixZXa,saMKyAM,B
6984,vyUDa,uraskAH,B
6985,aruNa,ABaM,B
6986,viRama,AgawEH,T
6987,sa,pattena,B
6988,a,mUrwawvam,T
6989,maXura,pralApAH,B
6990,saMkata,graswA,T
6991,viSiRta,buxXIn,B
6992,vigawa,XEryam,B
6993,kAla,anwariwam,T
6994,vi,jFAnaM,T
6995,rakwa,vAsAH,B
6996,pari,jFAnaM,T
6997,sa,lakRaNam,B
6998,vasA,sAwmyAH,B
6999,awi,kqSaH,T
7000,manuRya,apasaxAH,T
7001,sva,arWAya,T
7002,xur,XarRa,B
7003,puRpa,BaraNEH,T
7004,na,niyawaM,T
7005,anumAna,gamyAnAM,T
7006,puruRa,pramANaM,B
7007,gqhIwa,aswraH,B
7008,XAraNA,yukwaH,T
7009,wyakwa,XarmANaH,B
7010,vArwA,mUlaH,B
7011,mAyA,yuxZXena,T
7012,jAwa,viSvAsaH,B
7013,aswra,prayogam,T
7014,laGu,SiSuH,T
7015,AsvAxyawA,viSeRam,T
7016,Xarma,XvajAnAM,B
7017,yukwa,AcAraM,B
7018,xAnava,aXipaH,T
7019,nAnA,gAlikAH,T
7020,vARpa,pqRaw,T
7021,SraxXA,pUrvakam,B
7022,rAjanIwi,kAryANi,T
7023,lohiwa,grIvaH,B
7024,sanXi,CexaH,T
7025,mArxava,upewe,T
7026,eka,niScayam,B
7027,cawurviXa,vikalpAH,T
7028,an,aGa!,B
7029,wri,aheNa,T
7030,vAyu,Axi,B
7031,aBisaMXi,pUrvakaM,B
7032,kupiwa,akupiwasya,T
7033,AmAwisAra,rogeNa,T
7034,eka,veNIm,T
7035,awi,sOkRmyAw,T
7036,su,maXura,T
7037,koTa,asramaNdalam,D
7038,kqwa,prawijFA,B
7039,nixrA,magnO,T
7040,paxma,Axi,B
7041,kqwa,SramaH,B
7042,buxXi,pUrveNa,B
7043,gawa,xine,T
7044,jAwa,mUlaH,B
7045,wrewA,AxiRu,B
7046,vi,smqwam,T
7047,xAru,parvawakaH,T
7048,SuxXAnwa,nAmni,B
7049,sapwa,[aXika]xaSaM,T
7050,parikliRta,manAH,B
7051,Ananxa,AplAviwa,T
7052,sam,amAnayaw,T
7053,a,Xanasya,B
7054,xvi,jAwe,B
7055,sva,Xarme,T
7056,su,SAsiwA,T
7057,sa,nirNayAH,B
7058,miwra,amiwraM,D
7059,SraxXA,aSraxXe,D
7060,xUra,praxeSe,T
7061,lIDa,KAxiwAw,D
7062,Bagna,manoraWAyAH,T
7063,pArSva,upagrahaNe,T
7064,na,priyam,T
7065,saM,viBAgI,B
7066,wIkRNa,wuNdaM,B
7067,xaNda,saMjFA,B
7068,sa,ceRtam,B
7069,ucCvAsa,paramAH,B
7070,evaM,viXAnAm,B
7071,sa,viwarkam,B
7072,gupwa,rARtraH,B
7073,miSra,mahoxayaH,T
7074,aByuwWAna,aBivAxAByAM,D
7075,Bagavaw,icCA,T
7076,SArfga,aBiXAnA,B
7077,AkrAnwa,cewasam,B
7078,jvara,SCarxiH,D
7079,SiRya,vAwsalyam,T
7080,xvAxaSa,BujaM,B
7081,aBi,vyanakwi,T
7082,kIxqk,viXam,T
7083,Xarma,upasaMhiwam,T
7084,Bagna,ASaH,B
7085,PatkAra,anwAm,B
7086,na,upamA,B
7087,na,upakAriNe,T
7088,eka,rasam,T
7089,waWA,viXABiH,B
7090,xigXa,afgaH,B
7091,pariSafkiwa,muKyasya,B
7092,sa,BAgyam,B
7093,kalpa,xqRtena,T
7094,an,amAwyena,B
7095,uwpaWa,pravqwwaH,T
7096,yajFa,rUpaH,B
7097,yaWA,XarmaM,A
7098,bqhaspawi,samaH,T
7099,Xarma,sewum,T
7100,na,paTiwaH,T
7101,xvi,wrAH,B
7102,pArvaNa,SrAxXam,T
7103,pra,hqRtaH,T
7104,mqga,nayanayoH,B
7105,rasa,AwmakaH,B
7106,vixyA,Alaye,T
7107,vErAgya,ESvaryam,D
7108,sOmya,agrA,B
7109,xur,xEvena,B
7110,kRawaja,aSanAH,B
7111,ayo,muKEH,B
7112,meKala,anwe,B
7113,loka,viSruwam,T
7114,parama,arciwe,T
7115,waw,anusAram,T
7116,yaWA,suKam,A
7117,rasAyana,vEjFAnikAH,T
7118,pra,hqRte,T
7119,jvalana,praBAH,B
7120,saMcikA,Axi,B
7121,anwima,saMskArasya,T
7122,pra,kAmam,T
7123,kAFcana,afgena,B
7124,sa,pawnIkasya,B
7125,aBi,XAsyawi,A
7126,vacana,aXikAH,T
7127,pUrva,ukwena,T
7128,mahiRa,AxInAm,B
7129,na,pAwravarRI,T
7130,SApa,pariwraswA,T
7131,pracaNda,kotaraH,T
7132,avyakwa,rasAH,B
7133,sahasra,akReNa,B
7134,cOrya,GatanAm,T
7135,saha,uxarAya,B
7136,a,xAnaM,T
7137,kqwa,aBiRekaH,B
7138,a,XanEH,B
7139,krOFca,xvIpena,T
7140,kroXa,miSriwena,T
7141,na,jFAnaM,T
7142,na,mUrwo,T
7143,kqwa,saMjFam,B
7144,granWi,niRkAsiwasya,T
7145,sunxara,akRarEH,T
7146,uxgawa,prANA,B
7147,sAyam,kAlAw,T
7148,bala,kqwA,T
7149,rARtra,nivAsinaH,T
7150,acala,upamam,B
7151,pUrva,kRiwije,T
7152,kqRNa,afgaH,B
7153,nir,vyAja,B
7154,sa,arWAH,B
7155,yaWA,agni,A
7156,rARtra,anwareByaH,T
7157,upacAra,pariBraRtaH,T
7158,sWUla,sPik,B
7159,maXura,vipAkaM,B
7160,sama,xarSanaH,B
7161,yaWA,kramam,A
7162,naraka,AxyAH,B
7163,waskara,Bayam,T
7164,xAruNa,sparSaH,B
7165,kqcCra,mUwrAH,B
7166,evam,AcAraH,B
7167,a,buXaH,T
7168,Bukwavax,jane,B
7169,hqwa,svaM,B
7170,na,vaXyAH,T
7171,manWara,AxayaH,B
7172,nAman,saMyukwEH,T
7173,rUDa,BAvaH,T
7174,parivAra,AxO,B
7175,Awma,sAkRikam,B
7176,hqxaya,parivarwanAya,T
7177,aSokA,AKye,B
7178,viRaya,anwe,T
7179,viRama,svasWavqwwAnAm,B
7180,vaNik,XarmA,B
7181,yukwa,AwmA,B
7182,A,jIvanaM,A
7183,prawiRTA,Axi,B
7184,karwiwa,pakRaH,B
7185,waw,sAmanwEH,T
7186,BUmi,gahvareRu,T
7187,prabuxXa,saMjFaM,B
7188,naRta,canxrAyAM,B
7189,jFAna,yajFAH,B
7190,SAswra,xasyavaH,B
7191,rAjIva,locanaH,B
7192,Rat,afginI,B
7193,nir,xvanxvaH,B
7194,kAla,akAlO,D
7195,kAla,coxiwAH,T
7196,niH,namaskArAH,B
7197,cIna,aMSukena,T
7198,xaXimuKa,AxIn,B
7199,karNan,arjunayoHn,D
7200,iRu,aswram,D
7201,prAcya,uxIcyAH,D
7202,BIRman,xroNOn,D
7203,karNan,xuryoXanOn,D
7204,sneha,kAraNEH,D
7205,xuHKa,SokAByAM,D
7206,kAma,manyuByAM,D
7207,gIwa,vAxiwam,D
7208,janma,maraNe,D
7209,Xarma,arWO,D
7210,xeva,asuraM,D
7211,ucca,avacAH,D
7212,mqga,pakRiNAm,D
7213,vqkRa,vIruXAm,D
7214,spqhA,pASAn,D
7215,xeva,qRIn,D
7216,kroXa,harRO,D
7217,rAjasUyan,aSvameXeRun,D
7218,brahma,mqwyU,D
7219,nigraha,anugrahO,D
7220,xroNan,karNAByAmn,D
7221,SArIra,mAnase,D
7222,xroNan,BIRmAByAMn,D
7223,yoga,kRemO,D
7224,Soka,xuHKAByAM,D
7225,xevawA,awiWiBiH,D
7226,kAma,xveRO,D
7227,sarvameXan,aSvameXAByAMn,D
7228,kAma,kroXO,D
7229,Kaga,pannagAH,D
7230,mqga,xvipAH,D
7231,praBava,apyayO,D
7232,jarA,mqwyU,D
7233,canxra,AxiwyO,D
7234,gIwa,vAxyEH,D
7235,jarA,anwakO,D
7236,makara,kacCapAn,D
7237,Sawa,sahasrANAM,D
7238,vana,nirJare,D
7239,SuBa,pApayoH,D
7240,saMbanXi,suhqxaH,D
7241,mAwA,piwarO,D
7242,Soka,harRO,D
7243,xvA,wriMSaw,D
7244,jFAna,jFeyeRu,D
7245,BImasenan,arjunOn,D
7246,BImasenan,arjunO,D
7247,kAFcana,OxumbarAH,D
7248,maXu,sarpiRI,D
7249,pOra,jAnapaxAn,D
7250,Bakwa,vewanayoH,D
7251,pOra,jAnapaxAnAM,D
7252,XqRtaxyumnan,aBimanyuByAMn,D
7253,Sayana,AsanEH,D
7254,buxXi,inxriyANi,D
7255,sarga,pralayayoH,D
7256,uru,uxaraM,D
7257,praBava,apyaya,D
7258,yaxu,kOravAH,D
7259,carA,acarAn,D
7260,iwihAsa,purANaM,D
7261,kRuw,pipAse,D
7262,mqga,pakRiNaH,D
7263,BIman,arjunO,D
7264,vexa,pravAxAH,D
7265,vAk,manasI,D
7266,saMbanXi,bAnXavAn,D
7267,upamya,upaxeSawaH,D
7268,snAna,anulepanam,D
7269,kArya,akAryaM,D
7270,kUta,kapataM,D
7271,kqwa,akqwe,D
7272,pANdava,yAxavAH,D
7273,vAcya,avAcyaM,D
7274,loBa,mohAxiBiH,D
7275,sixXya,sixXyoH,D
7276,jafgama,ajafgamAH,D
7277,anujIvi,svajAwiByaH,D
7278,iwihAsa,upavexAH,D
7279,sawya,asawye,D
7280,sUwa,mAgaXO,D
7281,nara,xevAnAM,D
7282,nara,xevAH,D
7283,vqxXa,xurbalO,D
7284,svAhAkAra,namaskArO,D
7285,SraxXA,paviwraM,D
7286,AraNyaka,SAswrANi,D
7287,sawya,ArjavaM,D
7288,puwra,xArANAM,D
7289,kqRi,vaNikwvena,D
7290,Sabara,barbarAH,D
7291,AnXra,maxrakAH,D
7292,mAwA,piwroH,D
7293,bAla,vqxXeRu,D
7294,cara,acarANAM,D
7295,puwra,napwqNAm,D
7296,Xana,XArABiH,D
7297,nagara,upavane,D
7298,pura,uxyAneRu,D
7299,bala,vIryAByAM,D
7300,kadafga,xvArakANi,D
7301,kuSI,lavAn,D
7302,Awma,amAwyaH,D
7303,xeva,manuRyANAM,D
7304,Xana,XAnyena,D
7305,yoga,kRemaH,D
7306,brahma,kRawrasya,D
7307,brahma,kRawraM,D
7308,vAwa,uwpAwEH,D
7309,puNya,pApEH,D
7310,sAXu,asAXUn,D
7311,mAnuRa,xEvawe,D
7312,go,brAhmaNAH,D
7313,pOra,jAnapaxeRu,D
7314,Xarma,aXarmO,D
7315,xeSa,kAlaH,D
7316,arWa,XarmayoH,D
7317,buxXi,kRAnwiByAM,D
7318,piwq,pEwAmahaH,D
7319,xveRya,pApakaH,D
7320,maxa,kroXO,D
7321,kubja,kqSAH,D
7322,vaXa,banXanEH,D
7323,saMXi,vigrahakaH,D
7324,BANdAgAra,AyuXAgAraM,D
7325,pOra,jAnapaxaM,D
7326,sawkAra,saMskArAn,D
7327,Rgo,grAmawaH,D
7328,SIla,xoRAn,D
7329,aSvawara,garxaBAH,D
7330,aBaya,xakRiNEH,D
7331,kARTa,loRtEH,D
7332,SleRma,piwwAni,D
7333,anna,pAnena,D
7334,Siwa,pIwAni,D
7335,vewra,veNuBiH,D
7336,xeSa,kAlO,D
7337,yavana,kAmbojAH,D
7338,rAja,amAwyEH,D
7339,buxXi,pOruREH,D
7340,puwra,pOwraM,D
7341,loBa,amarRO,D
7342,kroXa,loBAw,D
7343,rUpa,xravyeNa,D
7344,Sruwi,Xarma,D
7345,xeva,manuRyeByaH,D
7346,jafGA,jaGanyAni,D
7347,patu,prajFaH,D
7348,siMha,vyAGrAH,D
7349,Kadga,BallUkAH,D
7350,Aya,vyayO,D
7351,Xarma,kAmayoH,D
7352,kRaya,uxayO,D
7353,Xarma,kAmO,D
7354,puwra,xAraM,D
7355,nara,nArAyaNO,D
7356,mAwA,piwqByAM,D
7357,sawya,aXikArO,D
7358,nakula,ulUkayoH,D
7359,nakula,ulUkO,D
7360,mArjAra,mURakO,D
7361,ulUka,nakulO,D
7362,saMbanXi,bAnXavAH,D
7363,xaMjAyA,pawyoH,D
7364,arWa,mAnAByAM,D
7365,xeva,asurAH,D
7366,suKa,xuHKe,D
7367,Bava,aBavO,D
7368,kAla,akAlO,D
7369,prawyuwWAna,aBivAxAByAM,D
7370,saMgraha,anugrahe,D
7371,anubanXa,vaXO,D
7372,Bexa,saMGAwayoH,D
7373,wrewA,xvAparayoH,D
7374,Uru,jAGanI,D
7375,Svan,mqgO,D
7376,upasWa,uxarayoH,D
7377,Soka,mohO,D
7378,sWAna,AsanAByAM,D
7379,go,brAhmaNa,D
7380,SiSna,vqRaNO,D
7381,ahaH,rAwrAn,D
7382,ganXarva,apsarasaH,D
7383,maruw,aSvinaH,D
7384,nAraxan,parvawOn,D
7385,soma,vAyavyAH,D
7386,xEwya,xAnavAH,D
7387,sUkRma,sWUla,D
